"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x52263334","x1401843626766917632",2021-06-07 10:09:00,"DReyesv","<U+0001F4CD>Rides along the Forth and Clyde Canal @Glasgow_Canal 
•
•
•
#Glasgow #Scotland #UK 
@scottishcanals @UniStrathclyde @CanalYouthForum #PhDLife #StrathLife #PhDChat #photooftheday #bikeride #cycling #GlasgowCanal #water #sculpture #Glasgowtrail #sky #blue #trees #spring https://t.co/OALzOsCHHk","Twitter for iPhone",269,,,,FALSE,FALSE,2,0,,,"Glasgow Scotland UK PhDLife StrathLife PhDChat photooftheday bikeride cycling GlasgowCanal water sculpture Glasgowtrail sky blue trees spring",,,,,"http://pbs.twimg.com/media/E3RZV1RXIAAomgO.jpg","https://t.co/OALzOsCHHk","https://twitter.com/DReyesv/status/1401843626766917632/photo/1","photo","http://pbs.twimg.com/media/E3RZV1RXIAAomgO.jpg http://pbs.twimg.com/media/E3RZV5vX0AE0LsF.jpg http://pbs.twimg.com/media/E3RZV6SX0AEBhAt.jpg","https://t.co/OALzOsCHHk https://t.co/OALzOsCHHk https://t.co/OALzOsCHHk","https://twitter.com/DReyesv/status/1401843626766917632/photo/1 https://twitter.com/DReyesv/status/1401843626766917632/photo/1 https://twitter.com/DReyesv/status/1401843626766917632/photo/1",,"x844236879310589952 x86080780 x23055105 x1279358035631235072","Glasgow_Canal scottishcanals UniStrathclyde CanalYouthForum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/791e00bcadc4615f.json","Glasgow","Glasgow, Scotland","city","United Kingdom","GB","NA NA","NA NA","-4.3932845 -4.0902182 -4.0902182 -4.3932845 55.796184 55.796184 55.9204214 55.9204214","https://twitter.com/DReyesv/status/1401843626766917632","Diógenes Reyes","Glasgow, Scotland","#stayathome <U+27A1><U+FE0F> #staysafe <U+27A1><U+FE0F> #protectothers <U+27A1><U+FE0F> #savelives","https://t.co/PfrMM5v5Tw",FALSE,188,866,1,5076,106514,2009-06-30 01:45:40,FALSE,"https://t.co/PfrMM5v5Tw","https://www.linkedin.com/in/dreyes9/",,"https://pbs.twimg.com/profile_banners/52263334/1621193333","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1374305836537933833/L5e0IkAy_normal.jpg"
"x452261182","x1401843396856090624",2021-06-07 10:08:05,"Ali_S_T_Ali","Great to see one of the top #UAE #chefs using #ScottishSalmon for his baked Spicy #Salmon dish. #Scotland is a land of #food &amp; #drink with #Scottish #seafood sold to over 120 countries globally.

#ScotlandIsNow

@ukinuae, @scotfoodjames, @SeafoodFromScot

https://t.co/rGRYaLlV3g","Twitter for iPhone",283,,,,FALSE,FALSE,0,0,,,"UAE chefs ScottishSalmon Salmon Scotland food drink Scottish seafood ScotlandIsNow",,"linkedin.com/posts/alisali2…","https://t.co/rGRYaLlV3g","https://www.linkedin.com/posts/alisali2_seafood-souq-on-instagram-a-recipe-to-try-activity-6807606695506804736-Qoa5",,,,,,,,,"x190145319 x202124139 x2385631352","ukinuae scotfoodjames SeafoodFromScot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ali_S_T_Ali/status/1401843396856090624","Ali S. Ali","Dubai, United Arab Emirates","Helping food & drink producers & suppliers export & expand to Dubai/UAE/Saudi Arabia/GCC/Middle East. Love my family, sleep & food (in that order!) Own views.","https://t.co/c1dtWipsU2",FALSE,808,260,23,1568,1824,2012-01-01 16:38:12,FALSE,"https://t.co/c1dtWipsU2","http://www.sdi.co.uk",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1109414612196384768/QHnsByFH_normal.jpg"
"x728574055113166849","x1401842908442025986",2021-06-07 10:06:09,"graham_sibbald1","Graham + Sibbald, acting jointly with @Colliers, are delighted to announce that they are marketing for sale the Bunchrew House Hotel, Inverness.

For more information please visit our website - https://t.co/REWHzfAJd3 

#Scotland #Inverness #hotel #forsale #findoutmore #contactus https://t.co/PWpQUSKwoo","Twitter Web App",280,,,,FALSE,FALSE,1,0,,,"Scotland Inverness hotel forsale findoutmore contactus",,"bit.ly/3z5yJBX","https://t.co/REWHzfAJd3","https://bit.ly/3z5yJBX","http://pbs.twimg.com/ext_tw_video_thumb/1401842689713360904/pu/img/1CGPjXnqxiPzEjV1.jpg","https://t.co/PWpQUSKwoo","https://twitter.com/graham_sibbald1/status/1401842908442025986/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1401842689713360904/pu/img/1CGPjXnqxiPzEjV1.jpg","https://t.co/PWpQUSKwoo","https://twitter.com/graham_sibbald1/status/1401842908442025986/video/1",,"x16530584","Colliers","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/graham_sibbald1/status/1401842908442025986","Graham + Sibbald","United Kingdom","The go-to firm for property services across Scotland and England","https://t.co/tGET3CV7eY",FALSE,1205,598,12,4259,3383,2016-05-06 13:16:05,FALSE,"https://t.co/tGET3CV7eY","http://www.g-s.co.uk",,"https://pbs.twimg.com/profile_banners/728574055113166849/1602861201","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/914870162813280258/jH8r58Yv_normal.jpg"
"x2616413833","x1401842872412897281",2021-06-07 10:06:00,"OutlandishTour","Exploring the wee streets of Falkland…<U+0001F60D><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> #Scotland #Fife #VisitScotland #OnlyInScotland #History #Outlander @VisitScotland @welcometofife https://t.co/mHsNMTLeJF","Twitter for iPhone",143,,,,FALSE,FALSE,13,1,,,"Scotland Fife VisitScotland OnlyInScotland History Outlander",,,,,"http://pbs.twimg.com/media/E3RYpe4XwAEof0P.jpg","https://t.co/mHsNMTLeJF","https://twitter.com/OutlandishTour/status/1401842872412897281/photo/1","photo","http://pbs.twimg.com/media/E3RYpe4XwAEof0P.jpg","https://t.co/mHsNMTLeJF","https://twitter.com/OutlandishTour/status/1401842872412897281/photo/1",,"x16557472 x309691417","VisitScotland welcometofife","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OutlandishTour/status/1401842872412897281","Outlandish Journeys","United Kingdom","Follow in the footsteps of Jamie and Claire on your very own private, luxury Outlander inspired tour of Scotland with a Scottish Historian as guide.","http://t.co/J52lyzSysZ",FALSE,12518,11869,133,22619,9544,2014-07-11 00:14:37,FALSE,"http://t.co/J52lyzSysZ","http://www.outlandishjourneys.com",,"https://pbs.twimg.com/profile_banners/2616413833/1485358771","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/713029995862560768/a-XDAORk_normal.jpg"
"x1387119342777667584","x1401842430996013056",2021-06-07 10:04:15,"CaithnessIn","Dennis is available to purchase through the message button...

#dragons #dragonballlegends #sutherland #highlands #visitscotland #caithness #NC500 #MondayMood #shop #dicounts #latest #BREAKING #uk #Scotland #handmade https://t.co/fBlN9nIkbS","Twitter Web App",216,,,,FALSE,FALSE,0,0,,,"dragons dragonballlegends sutherland highlands visitscotland caithness NC500 MondayMood shop dicounts latest BREAKING uk Scotland handmade",,,,,"http://pbs.twimg.com/media/E3RXoGnXoAIoMIF.jpg","https://t.co/fBlN9nIkbS","https://twitter.com/CaithnessIn/status/1401842430996013056/photo/1","photo","http://pbs.twimg.com/media/E3RXoGnXoAIoMIF.jpg","https://t.co/fBlN9nIkbS","https://twitter.com/CaithnessIn/status/1401842430996013056/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CaithnessIn/status/1401842430996013056","Handmade in Caithness","","Handmade In Caithness by North Scotland Knits produce beautifully hand knitted crafts and apparel. 

Contact us for bespoke pieces.",,FALSE,147,442,0,89,118,2021-04-27 19:00:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/1387119342777667584/1619655666",,"http://pbs.twimg.com/profile_images/1387119550324518914/KEpUqRbT_normal.jpg"
"x63997641","x1401841998999560196",2021-06-07 10:02:32,"philipianhall","I Saw Loads Of Wildlife On My Ride Yesterday But Today I Saw Eff All Even Though My Eyes Were Well And Truly Peeled (Until I Saw Three Baby Rabbits On The Run-In To Home - Awwwww)

#scotland #bute #cycling #monday https://t.co/phxhePJT9U","Twitter for Android",213,,,,FALSE,FALSE,0,0,,,"scotland bute cycling monday",,,,,"http://pbs.twimg.com/media/E3RX2d2XIAAkltz.jpg","https://t.co/phxhePJT9U","https://twitter.com/philipianhall/status/1401841998999560196/photo/1","photo","http://pbs.twimg.com/media/E3RX2d2XIAAkltz.jpg http://pbs.twimg.com/media/E3RX2xJXMAIVoHY.jpg http://pbs.twimg.com/media/E3RX3JSXwAEIJ7w.jpg http://pbs.twimg.com/media/E3RX3l4XwAE6tnQ.jpg","https://t.co/phxhePJT9U https://t.co/phxhePJT9U https://t.co/phxhePJT9U https://t.co/phxhePJT9U","https://twitter.com/philipianhall/status/1401841998999560196/photo/1 https://twitter.com/philipianhall/status/1401841998999560196/photo/1 https://twitter.com/philipianhall/status/1401841998999560196/photo/1 https://twitter.com/philipianhall/status/1401841998999560196/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/philipianhall/status/1401841998999560196","phil hall","scotland","parent, photograph taker, music listener, film watcher, gig goer, cyclist, and all that","http://t.co/PTwTUxPyCs",FALSE,91,93,10,18693,1321,2009-08-08 16:47:21,FALSE,"http://t.co/PTwTUxPyCs","http://www.middlemanmusic.co.uk",,"https://pbs.twimg.com/profile_banners/63997641/1490649077","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/959220083313856518/SZo08bk9_normal.jpg"
"x1305457348702539776","x1401841682635706369",2021-06-07 10:01:16,"MeltonJohnsUK","Mac &amp; Cheese Toastie

<U+260E><U+FE0F>0141 389 6591
<U+0001F3E0>1145 Govan Rd, Glasgow G51 4RX
#meltonjohns #fastfood #burger #glasgow #food #lunch #chicken #scotland #paisley https://t.co/EgYqzexS1O","Hootsuite Inc.",154,,,,FALSE,FALSE,0,0,,,"meltonjohns fastfood burger glasgow food lunch chicken scotland paisley",,,,,"http://pbs.twimg.com/media/E3RXlD3WEAAQftJ.jpg","https://t.co/EgYqzexS1O","https://twitter.com/MeltonJohnsUK/status/1401841682635706369/photo/1","photo","http://pbs.twimg.com/media/E3RXlD3WEAAQftJ.jpg","https://t.co/EgYqzexS1O","https://twitter.com/MeltonJohnsUK/status/1401841682635706369/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MeltonJohnsUK/status/1401841682635706369","Melton Johns","1145 Govan Rd, Glasgow G514RX","Melton Johns, we use only the finest produce, sourced locally to deliver you the freshest food, tastiest burgers and delicious coffee.","https://t.co/Wr8ezYLZex",FALSE,54,402,0,643,12,2020-09-14 10:44:28,FALSE,"https://t.co/Wr8ezYLZex","http://www.meltonjohns.com",,"https://pbs.twimg.com/profile_banners/1305457348702539776/1608638315",,"http://pbs.twimg.com/profile_images/1305457482723196928/DPisvIFP_normal.jpg"
"x1022959797367447553","x1401841645209935872",2021-06-07 10:01:07,"cogie_s","Looks like another lovely day at Glenelg. 
@BBCScotWeather @bbcweather #beach #sea #mountain #Scotland https://t.co/L2rRe08C6S","Twitter Web App",102,,,,FALSE,FALSE,3,1,,,"beach sea mountain Scotland",,,,,"http://pbs.twimg.com/media/E3RW-xWXoAQ8Xpq.jpg","https://t.co/L2rRe08C6S","https://twitter.com/cogie_s/status/1401841645209935872/photo/1","photo","http://pbs.twimg.com/media/E3RW-xWXoAQ8Xpq.jpg","https://t.co/L2rRe08C6S","https://twitter.com/cogie_s/status/1401841645209935872/photo/1",,"x300266772 x142614009","BBCScotWeather bbcweather","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cogie_s/status/1401841645209935872","Cogie's Aurora's","Muie, Rogart, Scotland","Aurora's taken around Muie, Sutherland, Scotland and the odd other photo's I manage to capture.
Seems I'm pretty good at spotting the Aurora",,FALSE,1123,423,15,7545,6153,2018-07-27 21:39:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1022959797367447553/1547220615","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1227411764062642177/Px9veSUY_normal.jpg"
"x2785603236","x1401841610502119424",2021-06-07 10:00:59,"yesiscoming","Massive tartan army saltire on the Cupar road today. I will grab a photo later.
Brilliant.
Nice one Auchtermuchty Tartan Army.
A few flags up now.
Come on #Scotland","Twitter for iPhone",164,,,,FALSE,FALSE,16,3,,,"Scotland",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yesiscoming/status/1401841610502119424","The Frenchie speaks<U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>","Scotland","<U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F><U+0001F499><U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F><U+0001F308><U+0001F340>. One of the 45%.",,FALSE,4183,4453,14,57345,28682,2014-09-02 09:54:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/2785603236/1609328859","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1397629082888769538/U0oKAfW9_normal.jpg"
"x292827849","x1401841593120919554",2021-06-07 10:00:55,"auchrannie","There's tons of outdoors activities on Arran, why not make it your place for wild adventure! 

We're proudly supporting @TheCoig on their #MakeItYours campaign to promote the region <U+0001F44F>

#makeityours #auchrannie #thecoig #visitarran #isleofarran #arran #scotland #staycation https://t.co/YqbeQ9ew8S","Hootsuite Inc.",272,,,,FALSE,FALSE,0,0,,,"MakeItYours makeityours auchrannie thecoig visitarran isleofarran arran scotland staycation",,,,,"http://pbs.twimg.com/media/E3RXf0lWYAAvY6c.jpg","https://t.co/YqbeQ9ew8S","https://twitter.com/auchrannie/status/1401841593120919554/photo/1","photo","http://pbs.twimg.com/media/E3RXf0lWYAAvY6c.jpg","https://t.co/YqbeQ9ew8S","https://twitter.com/auchrannie/status/1401841593120919554/photo/1",,"x1109113005449641985","TheCoig","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/auchrannie/status/1401841593120919554","Auchrannie Resort","Isle of Arran, Scotland","Auchrannie is the Isle of Arran’s award winning holiday resort. #auchrannie #MakeItYours #TheCoig","https://t.co/RLgoSerkeq",FALSE,4470,584,48,2827,3411,2011-05-04 09:12:00,FALSE,"https://t.co/RLgoSerkeq","http://www.auchrannie.co.uk",,"https://pbs.twimg.com/profile_banners/292827849/1622804674","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1129108458295447553/6Y95jMF4_normal.jpg"
"x117381760","x1401841433384992769",2021-06-07 10:00:17,"discoverferries","Bermuda <U+274C>
Saint Lucia <U+274C>
Tahiti <U+274C>

Scotland  <U+2705> @CalMacFerries 

Believe it or not, these beautiful sights are visible in the British Isles <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F>

<U+0001F4F8>: @VisitScotland 

#FerryLocal #ReadyFerryGo #IsleOfColonsay #Scotland https://t.co/0QmJyBgMNN","Hootsuite Inc.",218,,,,FALSE,FALSE,1,0,,,"FerryLocal ReadyFerryGo IsleOfColonsay Scotland",,,,,"http://pbs.twimg.com/media/E3RXWnNXMAEW9VE.jpg","https://t.co/0QmJyBgMNN","https://twitter.com/discoverferries/status/1401841433384992769/photo/1","photo","http://pbs.twimg.com/media/E3RXWnNXMAEW9VE.jpg","https://t.co/0QmJyBgMNN","https://twitter.com/discoverferries/status/1401841433384992769/photo/1",,"x1119508387 x16557472","CalMacFerries VisitScotland","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/discoverferries/status/1401841433384992769","Discover Ferries","UK","The official industry body for the ferry industry. Keeping you inspired about taking a holiday by sea. 

Instagram <U+0001F4F8> - discoverferries","http://t.co/B8ZZ4UC5iQ",FALSE,2418,2613,76,5325,4497,2010-02-25 11:33:27,FALSE,"http://t.co/B8ZZ4UC5iQ","http://www.discoverferries.com",,"https://pbs.twimg.com/profile_banners/117381760/1494245330","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/881904170663641088/_rbTw_A1_normal.jpg"
"x828918227824680960","x1401841372798361602",2021-06-07 10:00:02,"UKAirQuality","[Highland] Mon 07 Jun 2021 at 08:00 hrs air pollution is LOW (2) https://t.co/DTLLjwpkxI #ukair #Highlands #Scotland","UKAirQualityTweeter",116,,,,FALSE,FALSE,0,0,,,"ukair Highlands Scotland",,"uk-air.defra.gov.uk/latest/current…","https://t.co/DTLLjwpkxI","http://uk-air.defra.gov.uk/latest/currentlevels?period=current&region=5",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UKAirQuality/status/1401841372798361602","UK Air Quality","United Kingdom","Current and forecast regional UK air quality information from Defra's own public RSS feeds. No adverts. No vendors. #opendata",,FALSE,94,3,1,44999,2,2017-02-07 10:48:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/828918227824680960/1486467551",,"http://pbs.twimg.com/profile_images/828932367901421569/SnwWhSNc_normal.jpg"
"x2396183592","x1401840905192153088",2021-06-07 09:58:11,"TracyLang123","Treetop adventures with my favourite man in the world! #aviemore #scotland #adventures https://t.co/PzH4BszSwM","Twitter for iPhone",86,,,,FALSE,FALSE,1,0,,,"aviemore scotland adventures",,,,,"http://pbs.twimg.com/media/E3RW3JVWYAATMld.jpg","https://t.co/PzH4BszSwM","https://twitter.com/TracyLang123/status/1401840905192153088/photo/1","photo","http://pbs.twimg.com/media/E3RW3JVWYAATMld.jpg","https://t.co/PzH4BszSwM","https://twitter.com/TracyLang123/status/1401840905192153088/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TracyLang123/status/1401840905192153088","Tracy Lang","Glasgow, Scotland","Mum, daughter, auntie, girlfriend, friend, pasta lover, crisp devourer, champagne drinker and ecologist.....not in that order.",,FALSE,48,255,0,160,426,2014-03-18 13:06:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/2396183592/1618144512","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1381224308345819136/13lKzUtv_normal.jpg"
"x2396183592","x1401840603424608256",2021-06-07 09:56:59,"TracyLang123","Scotland is beautiful when we have the weather! Kayaking on a Sunday evening, 15mins from home #bliss #scotland https://t.co/W4qHYe4AWP","Twitter for iPhone",111,,,,FALSE,FALSE,1,0,,,"bliss scotland",,,,,"http://pbs.twimg.com/media/E3RWmEQXMAILqdT.jpg","https://t.co/W4qHYe4AWP","https://twitter.com/TracyLang123/status/1401840603424608256/photo/1","photo","http://pbs.twimg.com/media/E3RWmEQXMAILqdT.jpg","https://t.co/W4qHYe4AWP","https://twitter.com/TracyLang123/status/1401840603424608256/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TracyLang123/status/1401840603424608256","Tracy Lang","Glasgow, Scotland","Mum, daughter, auntie, girlfriend, friend, pasta lover, crisp devourer, champagne drinker and ecologist.....not in that order.",,FALSE,48,255,0,160,426,2014-03-18 13:06:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/2396183592/1618144512","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1381224308345819136/13lKzUtv_normal.jpg"
"x1017380484639322114","x1401840807162875904",2021-06-07 09:57:48,"Dallaswear_OFL","Join us as we visit the beautiful fishing village of Crail, Scotland, the latest subject of our blog.
#Crail #Scotland #fishingvillage #eastneuk #Fife #seaside #harbour #seafood #Scenery #Anstruther #Scottishcoast #dayout #crailfoodfestival #historic
https://t.co/Ko724rEkC1 https://t.co/hEVB1UIybp","Twitter Web App",274,,,,FALSE,FALSE,0,0,,,"Crail Scotland fishingvillage eastneuk Fife seaside harbour seafood Scenery Anstruther Scottishcoast dayout crailfoodfestival historic",,"dallaswear.com/the-dallaswear…","https://t.co/Ko724rEkC1","https://www.dallaswear.com/the-dallaswear-blog/crail-and-anstruther-fife/","http://pbs.twimg.com/media/E3RU0WGWUAAy1XB.jpg","https://t.co/hEVB1UIybp","https://twitter.com/Dallaswear_OFL/status/1401840807162875904/photo/1","photo","http://pbs.twimg.com/media/E3RU0WGWUAAy1XB.jpg","https://t.co/hEVB1UIybp","https://twitter.com/Dallaswear_OFL/status/1401840807162875904/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dallaswear_OFL/status/1401840807162875904","Dallaswear","London, England","Follow us for the latest news, updates and offers on #clothing, #camping equipment and the great outdoors. Check out our store for more","https://t.co/HJSDCN0F46",FALSE,70,140,0,601,1429,2018-07-12 12:09:44,FALSE,"https://t.co/HJSDCN0F46","http://dallaswear.com/",,"https://pbs.twimg.com/profile_banners/1017380484639322114/1532342871",,"http://pbs.twimg.com/profile_images/1018877603271278595/l9xtpykP_normal.jpg"
"x3313062525","x1401840556771250180",2021-06-07 09:56:48,"joboxer12","Brilliant nature!  Stop rooftop cruelty to super smart birds. #birds #Scotland https://t.co/y2KyRRqPiG via @UKChange","Twitter for iPhone",116,,,,FALSE,FALSE,1,1,,,"birds Scotland",,"chng.it/rfdhdHxx","https://t.co/y2KyRRqPiG","http://chng.it/rfdhdHxx",,,,,,,,,"x397998902","UKChange","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joboxer12/status/1401840556771250180","Patrick Driscall","Swansea, Wales","Head Gardener & Journalist. Editor/Founder of former Swansea News Network. Former London Editor of NY aRUDE mag. #Environment #Politics He/him. Mainly retweets.",,FALSE,2329,5003,85,24105,29238,2015-06-08 12:05:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/3313062525/1433856001","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/717776484740431872/l2umdarF_normal.jpg"
"x3313062525","x1401840186976309248",2021-06-07 09:55:20,"joboxer12","Reduce the use of cruel bird deterrents on buildings to protect birds. #birds #Scotland Sign the Petition! https://t.co/dKJcFeFwPo via @UKChange","Twitter for iPhone",144,,,,FALSE,FALSE,1,1,,,"birds Scotland",,"chng.it/HtkKvTxG","https://t.co/dKJcFeFwPo","http://chng.it/HtkKvTxG",,,,,,,,,"x397998902","UKChange","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joboxer12/status/1401840186976309248","Patrick Driscall","Swansea, Wales","Head Gardener & Journalist. Editor/Founder of former Swansea News Network. Former London Editor of NY aRUDE mag. #Environment #Politics He/him. Mainly retweets.",,FALSE,2329,5003,85,24105,29238,2015-06-08 12:05:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/3313062525/1433856001","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/717776484740431872/l2umdarF_normal.jpg"
"x1164604768007938048","x1401840263144804354",2021-06-07 09:55:38,"hey1itsjustnour","Excited to share the latest addition to my #etsy shop: At The Beach - Digital Print https://t.co/79Hc72sow0 #brown #blue #unframed #office #artdeco #vertical #scotland #photo #photography https://t.co/HfPftfWLdz","Etsy",187,,,,FALSE,FALSE,0,0,,,"etsy brown blue unframed office artdeco vertical scotland photo photography",,"etsy.me/3z7U91r","https://t.co/79Hc72sow0","https://etsy.me/3z7U91r","http://pbs.twimg.com/media/E3RWSduWQAAeTC0.jpg","https://t.co/HfPftfWLdz","https://twitter.com/hey1itsjustnour/status/1401840263144804354/photo/1","photo","http://pbs.twimg.com/media/E3RWSduWQAAeTC0.jpg","https://t.co/HfPftfWLdz","https://twitter.com/hey1itsjustnour/status/1401840263144804354/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hey1itsjustnour/status/1401840263144804354","Nour Ramadan","Scotland, United Kingdom","amateur photographer | addicted to Tik Tok | scottish Palestinian | lover of books | enthusiastic about hiking","https://t.co/YOUEY5Bbao",FALSE,20,168,1,460,4059,2019-08-22 18:26:47,FALSE,"https://t.co/YOUEY5Bbao","https://etsy.me/3vJACCv",,"https://pbs.twimg.com/profile_banners/1164604768007938048/1622723364",,"http://pbs.twimg.com/profile_images/1337420740656832523/eHlhmEWj_normal.jpg"
